Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Country,City,State,Region,Product_ID,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price
CA-2025-100610,2026-01-21,2026-01-23,CG-12520,Claire Gute,Consumer,USA,New York,New York,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,277.33,1,0.0,56.2,Online,Charlie,PayPal,166.398,277.33
CA-2025-100611,2025-10-18,2025-10-22,LM-15800,Linda Moore,Home Office,USA,Dallas,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,3157.6,5,0.2,1156.51,Online,David,Bank Transfer,1894.56,631.52
CA-2025-100612,2025-06-28,2025-07-03,CG-12520,Claire Gute,Consumer,USA,Chicago,Illinois,Central,TEC-PH-10002275,Technology,Phones,IP Phone,1700.13,2,0.1,558.07,Retail,Bob,Credit Card,1020.078,850.065
CA-2025-100613,2025-01-05,2025-01-10,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,1771.17,2,0.05,509.25,Retail,Charlie,PayPal,1062.702,885.585
CA-2025-100614,2025-08-02,2025-08-05,CG-12520,Claire Gute,Consumer,USA,Dallas,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,6010.38,8,0.0,1294.94,Online,Eve,Credit Card,3606.228,751.2975
CA-2025-100615,2025-02-14,2025-02-15,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1778.35,5,0.3,657.04,Retail,Charlie,Credit Card,1067.01,355.67
CA-2025-100616,2025-06-30,2025-07-02,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1881.14,2,0.3,393.9,Online,David,Bank Transfer,1128.684,940.57
CA-2025-100617,2025-07-23,2025-07-26,BH-11710,Brosina Hoffman,Consumer,USA,Phoenix,Arizona,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,581.29,2,0.2,84.6,Online,Charlie,Bank Transfer,348.77399999999994,290.645
CA-2025-100618,2026-01-20,2026-01-22,DV-13045,Darrin Van Huff,Corporate,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,1336.83,1,0.0,500.43,Online,Charlie,Credit Card,802.098,1336.83
CA-2025-100619,2026-04-11,2026-04-13,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,3426.16,4,0.1,1299.29,Online,Charlie,PayPal,2055.696,856.54
CA-2025-100620,2025-05-11,2025-05-12,SB-18120,Sophia Brown,Consumer,USA,Phoenix,Arizona,West,FUR-DE-10004567,Furniture,Desks,Office Desk,1790.54,2,0.3,424.8,Online,Alice,Bank Transfer,1074.3239999999998,895.27
CA-2025-100621,2025-08-14,2025-08-17,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2483.49,3,0.05,1042.41,Online,David,Bank Transfer,1490.0939999999998,827.8299999999999
CA-2025-100622,2026-06-19,2026-06-23,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,1042.84,1,0.05,378.82,Online,David,PayPal,625.704,1042.84
CA-2025-100623,2026-03-21,2026-03-26,BH-11710,Brosina Hoffman,Consumer,USA,Chicago,Illinois,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,10293.32,7,0.0,1060.77,Retail,Charlie,Credit Card,6175.991999999999,1470.4742857142858
CA-2025-100624,2026-06-01,2026-06-02,JM-14520,James Miller,Consumer,USA,Boston,Massachusetts,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,5983.8,8,0.0,1523.05,Retail,David,Credit Card,3590.28,747.975
CA-2025-100625,2025-01-13,2025-01-17,BH-11710,Brosina Hoffman,Consumer,USA,Austin,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,3899.94,4,0.0,1733.23,Online,Eve,Credit Card,2339.964,974.985
CA-2025-100626,2025-11-09,2025-11-11,LM-15800,Linda Moore,Home Office,USA,Denver,Colorado,West,TEC-PH-10002275,Technology,Phones,IP Phone,3150.14,3,0.2,1213.65,Retail,David,Bank Transfer,1890.084,1050.0466666666666
CA-2025-100627,2026-01-15,2026-01-19,CG-12520,Claire Gute,Consumer,USA,Denver,Colorado,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,406.73,1,0.1,83.66,Online,Charlie,PayPal,244.038,406.73
CA-2025-100628,2025-08-01,2025-08-02,SB-18120,Sophia Brown,Consumer,USA,Atlanta,Georgia,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,7998.52,6,0.0,2527.26,Online,Bob,PayPal,4799.112,1333.0866666666668
CA-2025-100629,2026-04-22,2026-04-27,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,FUR-DE-10004567,Furniture,Desks,Office Desk,1606.51,2,0.05,645.11,Retail,David,Bank Transfer,963.906,803.255
CA-2025-100630,2025-12-09,2025-12-11,RT-17090,Robert Taylor,Corporate,USA,Denver,Colorado,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,4302.47,4,0.05,1453.54,Online,Eve,Credit Card,2581.482,1075.6175
CA-2025-100631,2025-10-01,2025-10-06,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2202.43,6,0.3,476.71,Retail,Bob,Bank Transfer,1321.458,367.07166666666666
CA-2025-100632,2026-04-27,2026-05-02,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,7211.14,6,0.0,2769.63,Retail,David,Credit Card,4326.684,1201.8566666666668
CA-2025-100633,2026-04-14,2026-04-15,DV-13045,Darrin Van Huff,Corporate,USA,New York,New York,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,311.32,2,0.1,127.89,Online,Eve,PayPal,186.792,155.66
CA-2025-100634,2025-06-01,2025-06-05,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,446.82,1,0.0,126.96,Online,David,PayPal,268.092,446.82
CA-2025-100635,2026-03-07,2026-03-11,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1243.52,1,0.05,196.19,Online,Eve,Bank Transfer,746.112,1243.52
CA-2025-100636,2026-06-17,2026-06-20,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,TEC-PR-10002311,Technology,Printers,Laser Printer,3084.32,6,0.3,799.78,Retail,Alice,PayPal,1850.592,514.0533333333334
CA-2025-100637,2025-11-10,2025-11-12,AA-10480,Andrew Allen,Home Office,USA,Austin,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5784.64,5,0.0,2302.76,Retail,Alice,Bank Transfer,3470.784,1156.928
CA-2025-100638,2025-10-19,2025-10-23,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,TEC-LA-10000221,Technology,Laptops,Laptop,1407.99,5,0.0,219.98,Retail,Charlie,Credit Card,844.794,281.598
CA-2025-100639,2025-06-07,2025-06-09,BH-11710,Brosina Hoffman,Consumer,USA,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1700.66,3,0.15,655.48,Online,Eve,Credit Card,1020.396,566.8866666666667
CA-2025-100640,2025-02-05,2025-02-08,EH-13945,Emily Harper,Corporate,USA,Austin,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,2415.38,3,0.0,308.8,Retail,Alice,Bank Transfer,1449.228,805.1266666666667
CA-2025-100641,2026-02-19,2026-02-23,SO-20335,Sean O'Donnell,Consumer,USA,Boston,Massachusetts,East,FUR-DE-10004567,Furniture,Desks,Office Desk,1237.2,1,0.15,276.47,Retail,Eve,Credit Card,742.32,1237.2
CA-2025-100642,2025-10-30,2025-11-03,AA-10480,Andrew Allen,Home Office,USA,Chicago,Illinois,Central,TEC-PH-10002275,Technology,Phones,IP Phone,4354.68,6,0.3,549.49,Online,David,PayPal,2612.808,725.7800000000001
CA-2025-100643,2025-04-30,2025-05-03,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3689.11,8,0.15,1589.04,Retail,Bob,Credit Card,2213.466,461.13875
CA-2025-100644,2025-07-19,2025-07-24,RT-17090,Robert Taylor,Corporate,USA,Austin,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,94.18,1,0.3,-124.43,Retail,Eve,Bank Transfer,56.508,94.18
CA-2025-100645,2026-06-09,2026-06-13,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1159.05,1,0.15,360.3,Retail,Charlie,Bank Transfer,695.43,1159.05
CA-2025-100646,2026-03-14,2026-03-17,JM-14520,James Miller,Consumer,USA,Miami,Florida,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,2240.78,6,0.3,291.27,Retail,Alice,Bank Transfer,1344.468,373.46333333333337
CA-2025-100647,2026-03-31,2026-04-04,LM-15800,Linda Moore,Home Office,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1525.69,7,0.0,609.86,Online,Charlie,PayPal,915.414,217.9557142857143
CA-2025-100648,2025-11-07,2025-11-11,RT-17090,Robert Taylor,Corporate,USA,Miami,Florida,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,794.01,7,0.2,179.78,Online,David,Credit Card,476.406,113.43
CA-2025-100649,2025-10-07,2025-10-11,SO-20335,Sean O'Donnell,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,736.55,3,0.2,256.83,Online,David,PayPal,441.93,245.51666666666665
CA-2025-100650,2026-05-18,2026-05-19,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,TEC-LA-10000221,Technology,Laptops,Laptop,2756.28,8,0.0,1091.74,Retail,David,Bank Transfer,1653.768,344.535
CA-2025-100651,2025-11-04,2025-11-08,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,FUR-DE-10004567,Furniture,Desks,Office Desk,10344.53,8,0.05,4552.06,Retail,Eve,PayPal,6206.718,1293.06625
CA-2025-100652,2025-10-11,2025-10-15,DV-13045,Darrin Van Huff,Corporate,USA,Atlanta,Georgia,South,TEC-PH-10002275,Technology,Phones,IP Phone,6388.79,7,0.3,570.06,Online,Charlie,Credit Card,3833.274,912.6842857142856
CA-2025-100653,2026-01-18,2026-01-23,SB-18120,Sophia Brown,Consumer,USA,Phoenix,Arizona,West,FUR-DE-10004567,Furniture,Desks,Office Desk,159.42,1,0.3,-14.88,Online,David,PayPal,95.652,159.42
CA-2025-100654,2025-06-17,2025-06-18,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,445.96,6,0.1,118.02,Retail,Charlie,Bank Transfer,267.576,74.32666666666667
CA-2025-100655,2025-03-20,2025-03-25,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2091.34,3,0.15,335.89,Retail,David,Credit Card,1254.804,697.1133333333333
CA-2025-100656,2025-11-05,2025-11-08,EH-13945,Emily Harper,Corporate,USA,Phoenix,Arizona,West,FUR-DE-10004567,Furniture,Desks,Office Desk,192.65,1,0.1,61.54,Retail,Bob,Bank Transfer,115.59,192.65
CA-2025-100657,2026-05-12,2026-05-16,EH-13945,Emily Harper,Corporate,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2166.12,3,0.05,371.95,Retail,Bob,PayPal,1299.6719999999998,722.04
CA-2025-100658,2026-06-23,2026-06-28,RT-17090,Robert Taylor,Corporate,USA,Denver,Colorado,West,TEC-PH-10002275,Technology,Phones,IP Phone,367.37,2,0.0,46.58,Online,Charlie,Bank Transfer,220.422,183.685
CA-2025-100659,2026-05-07,2026-05-10,AA-10480,Andrew Allen,Home Office,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,1439.58,6,0.1,633.32,Online,David,Bank Transfer,863.7479999999999,239.93
CA-2025-100660,2025-05-02,2025-05-04,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,983.81,5,0.0,104.89,Retail,Bob,Bank Transfer,590.286,196.762
CA-2025-100661,2026-03-12,2026-03-13,DV-13045,Darrin Van Huff,Corporate,USA,Denver,Colorado,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,302.56,1,0.0,52.17,Online,David,PayPal,181.536,302.56
CA-2025-100662,2026-06-10,2026-06-15,CG-12520,Claire Gute,Consumer,USA,New York,New York,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,108.71,1,0.0,20.21,Retail,Charlie,Bank Transfer,65.226,108.71
CA-2025-100663,2025-05-07,2025-05-12,BH-11710,Brosina Hoffman,Consumer,USA,Dallas,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,321.58,6,0.0,49.51,Online,Charlie,PayPal,192.948,53.59666666666666
CA-2025-100664,2025-10-12,2025-10-17,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,3049.26,4,0.0,1266.4,Retail,David,Bank Transfer,1829.556,762.315
CA-2025-100665,2025-01-15,2025-01-20,BH-11710,Brosina Hoffman,Consumer,USA,Austin,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,1460.63,1,0.0,184.8,Retail,Alice,Credit Card,876.378,1460.63
CA-2025-100666,2026-06-01,2026-06-05,EH-13945,Emily Harper,Corporate,USA,Austin,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,475.09,2,0.15,50.62,Online,Bob,Credit Card,285.054,237.545
CA-2025-100667,2026-03-11,2026-03-13,RT-17090,Robert Taylor,Corporate,USA,Austin,Texas,Central,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1165.12,6,0.0,312.36,Retail,Bob,Credit Card,699.0719999999999,194.18666666666664
CA-2025-100668,2026-05-23,2026-05-26,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1313.47,8,0.1,381.0,Retail,Bob,Credit Card,788.082,164.18375
CA-2025-100669,2025-11-16,2025-11-20,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3602.46,4,0.3,369.29,Retail,Charlie,Credit Card,2161.476,900.615
CA-2025-100670,2025-01-14,2025-01-18,DV-13045,Darrin Van Huff,Corporate,USA,Boston,Massachusetts,East,TEC-LA-10000221,Technology,Laptops,Laptop,300.22,2,0.2,93.0,Retail,David,Credit Card,180.132,150.11
CA-2025-100671,2025-04-15,2025-04-17,DV-13045,Darrin Van Huff,Corporate,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2868.77,4,0.2,1167.68,Online,Eve,Bank Transfer,1721.262,717.1925
CA-2025-100672,2026-03-11,2026-03-15,AA-10480,Andrew Allen,Home Office,USA,Atlanta,Georgia,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3451.11,6,0.2,360.18,Retail,Bob,Bank Transfer,2070.666,575.1850000000001
CA-2025-100673,2026-06-08,2026-06-11,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,3510.81,5,0.05,807.73,Online,Eve,Bank Transfer,2106.486,702.162
CA-2025-100674,2025-05-18,2025-05-19,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,IP Phone,1166.71,1,0.2,278.14,Retail,Bob,Bank Transfer,700.026,1166.71
CA-2025-100675,2025-12-01,2025-12-03,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,TEC-PR-10002311,Technology,Printers,Laser Printer,9052.89,8,0.05,3143.64,Retail,Alice,Bank Transfer,5431.734,1131.61125
CA-2025-100676,2026-05-25,2026-05-29,RT-17090,Robert Taylor,Corporate,USA,Atlanta,Georgia,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1429.34,1,0.0,147.58,Retail,Eve,Credit Card,857.6039999999999,1429.34
CA-2025-100677,2025-05-02,2025-05-06,LM-15800,Linda Moore,Home Office,USA,Henderson,Kentucky,South,TEC-PH-10002275,Technology,Phones,IP Phone,508.89,8,0.0,129.85,Retail,Alice,Bank Transfer,305.334,63.61125
CA-2025-100678,2025-11-07,2025-11-09,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,5154.15,7,0.0,1293.18,Retail,Eve,PayPal,3092.49,736.3071428571428
CA-2025-100679,2026-05-18,2026-05-23,RT-17090,Robert Taylor,Corporate,USA,Boston,Massachusetts,East,TEC-LA-10000221,Technology,Laptops,Laptop,1835.91,3,0.2,656.91,Retail,Alice,PayPal,1101.546,611.97
CA-2025-100680,2026-01-22,2026-01-27,EH-13945,Emily Harper,Corporate,USA,Henderson,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,889.79,1,0.0,139.76,Retail,Bob,Bank Transfer,533.8739999999999,889.79
CA-2025-100681,2025-12-24,2025-12-29,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,3119.37,7,0.15,953.98,Retail,Bob,Bank Transfer,1871.622,445.6242857142857
CA-2025-100682,2025-02-27,2025-03-01,BH-11710,Brosina Hoffman,Consumer,USA,Chicago,Illinois,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,2732.96,2,0.0,398.66,Online,Bob,PayPal,1639.776,1366.48
CA-2025-100683,2025-04-28,2025-05-01,SO-20335,Sean O'Donnell,Consumer,USA,Phoenix,Arizona,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,6336.47,8,0.2,1591.61,Retail,Alice,Credit Card,3801.882,792.05875
CA-2025-100684,2026-03-08,2026-03-11,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,2749.58,6,0.2,927.03,Online,Bob,Bank Transfer,1649.7479999999998,458.2633333333333
CA-2025-100685,2025-04-11,2025-04-15,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,1394.68,6,0.1,450.25,Online,David,PayPal,836.808,232.4466666666667
CA-2025-100686,2026-03-23,2026-03-25,LM-15800,Linda Moore,Home Office,USA,Seattle,Washington,West,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,323.29,5,0.2,54.44,Retail,Eve,PayPal,193.974,64.658
CA-2025-100687,2025-04-05,2025-04-10,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,4395.44,8,0.15,753.91,Online,Alice,Credit Card,2637.264,549.43
CA-2025-100688,2025-11-06,2025-11-11,AA-10480,Andrew Allen,Home Office,USA,Philadelphia,Pennsylvania,East,TEC-LA-10000221,Technology,Laptops,Laptop,1478.95,6,0.2,535.46,Retail,Charlie,Credit Card,887.37,246.49166666666667
CA-2025-100689,2026-06-12,2026-06-16,RT-17090,Robert Taylor,Corporate,USA,Dallas,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,2478.07,3,0.05,542.0,Online,Eve,Credit Card,1486.842,826.0233333333334
CA-2025-100690,2026-04-24,2026-04-27,RT-17090,Robert Taylor,Corporate,USA,Philadelphia,Pennsylvania,East,TEC-PR-10002311,Technology,Printers,Laser Printer,669.95,1,0.15,193.03,Retail,Charlie,Credit Card,401.97,669.95
CA-2025-100691,2025-09-04,2025-09-06,AA-10480,Andrew Allen,Home Office,USA,Boston,Massachusetts,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1527.28,2,0.2,544.59,Retail,Alice,PayPal,916.368,763.64
CA-2025-100692,2025-10-21,2025-10-23,AA-10480,Andrew Allen,Home Office,USA,Austin,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,466.89,2,0.0,169.97,Online,Charlie,Bank Transfer,280.134,233.445
CA-2025-100693,2025-11-14,2025-11-18,LM-15800,Linda Moore,Home Office,USA,Boston,Massachusetts,East,TEC-PR-10002311,Technology,Printers,Laser Printer,279.87,1,0.1,112.58,Online,David,PayPal,167.922,279.87
CA-2025-100694,2025-09-22,2025-09-25,RT-17090,Robert Taylor,Corporate,USA,Chicago,Illinois,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,9404.23,8,0.0,1402.6,Retail,Bob,Bank Transfer,5642.538,1175.52875
CA-2025-100695,2025-03-27,2025-03-30,SB-18120,Sophia Brown,Consumer,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,6064.75,6,0.0,1886.66,Retail,Alice,PayPal,3638.85,1010.7916666666666
CA-2025-100696,2025-05-24,2025-05-26,DV-13045,Darrin Van Huff,Corporate,USA,Phoenix,Arizona,West,TEC-PH-10002275,Technology,Phones,IP Phone,729.47,2,0.0,130.85,Online,Eve,Bank Transfer,437.682,364.735
CA-2025-100697,2025-11-17,2025-11-20,SB-18120,Sophia Brown,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2343.83,7,0.0,911.04,Retail,Charlie,Bank Transfer,1406.298,334.8328571428571
CA-2025-100698,2025-10-09,2025-10-13,JM-14520,James Miller,Consumer,USA,Atlanta,Georgia,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,6438.96,8,0.0,2184.28,Online,Bob,Bank Transfer,3863.376,804.87
CA-2025-100699,2026-03-10,2026-03-14,BH-11710,Brosina Hoffman,Consumer,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,7749.72,8,0.1,3430.21,Retail,Bob,Credit Card,4649.832,968.715
CA-2025-100700,2025-02-05,2025-02-06,BH-11710,Brosina Hoffman,Consumer,USA,Atlanta,Georgia,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,4088.64,5,0.15,547.45,Online,Bob,Credit Card,2453.184,817.728
CA-2025-100701,2025-05-05,2025-05-10,BH-11710,Brosina Hoffman,Consumer,USA,Boston,Massachusetts,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,8769.51,7,0.1,3022.75,Retail,Eve,PayPal,5261.706,1252.787142857143
CA-2025-100702,2025-08-30,2025-09-02,BH-11710,Brosina Hoffman,Consumer,USA,Austin,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,6337.95,6,0.2,1101.15,Retail,Charlie,Bank Transfer,3802.77,1056.325
CA-2025-100703,2025-10-08,2025-10-09,LM-15800,Linda Moore,Home Office,USA,Philadelphia,Pennsylvania,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,6473.43,6,0.0,1045.2,Retail,Bob,Credit Card,3884.058,1078.905
CA-2025-100704,2025-09-25,2025-09-30,DV-13045,Darrin Van Huff,Corporate,USA,Henderson,Kentucky,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,4112.16,6,0.0,753.79,Online,Charlie,PayPal,2467.296,685.36
CA-2025-100705,2025-07-08,2025-07-12,SO-20335,Sean O'Donnell,Consumer,USA,Denver,Colorado,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2387.23,5,0.0,981.65,Online,Charlie,Bank Transfer,1432.338,477.446
CA-2025-100706,2025-09-13,2025-09-18,SO-20335,Sean O'Donnell,Consumer,USA,Boston,Massachusetts,East,TEC-PH-10002275,Technology,Phones,IP Phone,10492.19,8,0.0,3764.2,Retail,Eve,PayPal,6295.314,1311.52375
CA-2025-100707,2025-12-02,2025-12-05,BH-11710,Brosina Hoffman,Consumer,USA,Denver,Colorado,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1431.14,3,0.2,170.79,Retail,Charlie,Credit Card,858.6840000000001,477.0466666666667
CA-2025-100708,2025-08-18,2025-08-19,CG-12520,Claire Gute,Consumer,USA,Dallas,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,1600.23,4,0.0,692.22,Online,Charlie,Bank Transfer,960.138,400.0575
CA-2025-100709,2026-03-16,2026-03-21,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4264.18,3,0.0,1897.82,Retail,David,PayPal,2558.5080000000003,1421.3933333333334
CA-2025-100710,2026-06-23,2026-06-27,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,1058.08,4,0.1,369.5,Online,David,Bank Transfer,634.848,264.52
CA-2025-100711,2026-05-22,2026-05-26,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,5374.29,4,0.1,1051.49,Online,Eve,PayPal,3224.574,1343.5725
